SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
c1cc(F)ccc1[C@H](OC)C[C@@H](C(=O)NO)CCCC[NH2+]C2CC[NH2+]CC2,-7.27,27,-0.26925925925925925
C1CC1Nc(c2)nc(Cl)cc2C(=O)/[NH+]=c(/cc3)cc(n34)[nH]c(n4)Cc(cc5)nc(c56)cccc6,-7.269,34,-0.21379411764705883
OCCNC(=O)c(cnn1C)c1C(=O)c2ccc(S(=O)(=O)C)cc2,-7.268,24,-0.30283333333333334
O=C([O-])c1ccc(cc1)-c(cn2)n(c23)nc(cc3)N[C@H](C(=O)[O-])Cc(c[nH]4)c(c45)cccc5,-7.268,33,-0.22024242424242424
COc1ccc(cc1)NC(=O)CC(=O)c2c(C(=O)[O-])cnn2C,-7.267,23,-0.31595652173913047
n1cn(C(C)C)c(c12)nc(N[C@H](CC)CO)nc2NCc3ccc(cc3)CC[NH3+],-7.267,29,-0.25058620689655176
Fc1c(C)cc(cc1C)Cn(c(n2)CCC[NH3+])c(c23)cc(Cl)cc3C4CC[NH2+]CC4,-7.261,30,-0.24203333333333335
CNC(=O)Cn1cc(cn1)[C@H](C)c2cc(N)cc(C(F)(F)F)c2,-7.259,23,-0.3156086956521739
Clc1c(Cl)ccc(c12)[nH]c(n2)C(=O)CN[C@H](C(=O)[O-])CCc3ccccc3,-7.256,27,-0.2687407407407407
c1cc(Cl)ccc1[C@](O)(C[NH3+])c2ccc(cc2)-n(cc3)c(c34)cc[nH+]c4,-7.255,26,-0.2790384615384615
c1[nH+]ccc(c12)n(cc2)C(=O)[C@@H](N)Cc(c[nH]3)c(c34)cccc4,-7.255,23,-0.3154347826086957
Cc1cccc(C)c1S(=O)(=O)c(ccc2)c(c23)cc(s3)C(=[NH2+])N,-7.254,23,-0.3153913043478261
COCc1cnn(C)c1C(=O)Nc(c2)ncn(c23)nc(n3)-c4ccccc4,-7.251,27,-0.26855555555555555
Cc1cccc(c1)Nn(cn2)c(c23)nc(N)[nH]c3=O,-7.25,19,-0.3815789473684211
c1ccccc1C[C@@H]([NH3+])CNc2cccc(C(F)(F)F)c2,-7.249,21,-0.34519047619047616
C[C@@H]1CCCN1C(=O)c2cnn(C)c2C(=O)C[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4ccc(=O)cc4,-7.249,31,-0.23383870967741935
COc1cc(cc(c1)OC)Nc(ccc2)c(c23)ncn3C,-7.244,21,-0.34495238095238095
c1c[nH+]cc(c12)ccn2CNC3COC3,-7.244,15,-0.4829333333333333
OCCNc1ncnc(c12)n(cn2)C(=O)c3nc(n[n-]3)Cc4ccccc4,-7.243,27,-0.26825925925925925
COc1ccccc1Cc2cn(C)c([nH+]2)CCc(n3)nn(c34)cccc4C,-7.242,27,-0.2682222222222222
c1ccccc1[C@@H](CC)NC(=O)c(c2)sc(c23)c(n[nH]3)NN4CCCC4=O,-7.24,27,-0.26814814814814814
c1ccccc1[C@](C)(O)C(=O)Cc2ccncc2,-7.237,18,-0.40205555555555555
[nH]1ncc(c12)cc(cc2)NCc(c3)cccc3CNc4cncnc4,-7.233,25,-0.28931999999999997
C1C[NH2+]CCC12N(CCC2)C(=O)c3nc([nH]n3)Cc4ccccc4,-7.232,24,-0.30133333333333334
NC(=[NH2+])c1cc(cs1)-c2cccc(c2)NNc3cccc(C(F)(F)F)c3,-7.231,26,-0.2781153846153846
C1C[NH2+]CCN1N(CCOCC)C[C@@H](O)C[N@@H+](C2)CCC[C@]23CC(=O)c4c(O3)ccc(c4)O,-7.23,33,-0.21909090909090911
c1ncnc(c12)n(cn2)[C@@H]([C@@H]3O)O[C@@H]([C@H]3O)C[NH2+]Cc4ccc(F)cc4,-7.227,26,-0.2779615384615385
c1cc(F)ccc1C2(CC2)NC(=O)c(cc3)cc(c34)n5c(ncc5)c(n4)NCc6cn(nn6)C7CCC7,-7.225,37,-0.19527027027027027
[NH3+][C@@H]1CCN(C1)c(c[nH+]2)n(c23)CCC3,-7.225,14,-0.5160714285714285
C[NH2+]CCN(C)n1c(-c2ccc(F)cc2)nc(c1C(C)C)C(=O)N[C@H](CO)c3ccccc3,-7.224,33,-0.21890909090909091
n1cnc(N)c(c12)NCN2N(C3)C(=O)c(c34)cccc4,-7.223,20,-0.36114999999999997
Fc1cnccc1NC(=O)Cn2cc(cn2)-n(cn3)c(c34)nc[nH]c4=O,-7.223,26,-0.2778076923076923
Cc1cn(cn1)-c(n2)nn(c23)cnc(c3)NC(=O)c4c(cnn4C)C(=O)N5CCC5,-7.218,30,-0.2406
CC(=O)N1CCN(CC1)Nc2cccc(c2)N3CCC([NH+](C)C)CC3,-7.217,25,-0.28868
OCc1ccccc1Nc2cccc(C(F)(F)F)c2,-7.213,19,-0.37963157894736843
COc1ccc(cc1)NC(=O)CC(=O)N[C@H](CC=O)c2ccccc2,-7.21,25,-0.2884
O=C([O-])[C@H]([NH3+])CCC(=O)Cc(n1)[nH]c(c12)ccc(c2)C(F)(F)F,-7.208,23,-0.3133913043478261
CCNc(ncn1)c(c12)ncn2[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)Cc(cc4)cc(c45)[nH]cn5,-7.208,29,-0.24855172413793103
CC(=O)Nc1cc(cc[nH+]1)N(C2)CC23C[NH2+]C3,-7.207,17,-0.4239411764705882
Cc(c1)c(C)cc(c12)n(c(n2)N)-c3cn(C)c(n3)CCc(n4)[nH]c(=O)c(c45)cnn5C,-7.203,31,-0.23235483870967744
Oc(c1)cccc1C[C@@H]([NH3+])CC=2C=NC(C23)=CCC=C3,-7.201,20,-0.36005
c1cccc(c12)ccc(n2)Cc3c[nH]c([nH+]3)CCc(cn4)nc(c45)cccc5,-7.199,28,-0.25710714285714287
Fc1cnccc1NC(=O)Cn2cc(cn2)C(=O)c3nc([nH]n3)Cc4ccccc4,-7.199,30,-0.23996666666666666
Cc1nc(F)ccc1-c2nc(n(n2)C)CCc(n3)nn(c34)cc(Cl)cc4,-7.197,26,-0.2768076923076923
Clc1ccc(nc1)N2CC[C@H](C2)Nc(ccc3)c(c34)cn[nH]4,-7.197,22,-0.3271363636363636
COc1cccc(c1)[C@@H](C)NC(=O)CNC(=O)[C@@H](CC(C)C)NC(=[NH2+])N,-7.196,26,-0.27676923076923077
c1cc(F)c(F)c(c12)nc([nH]2)Nc3ccc(cc3)Oc4ncccc4-c5c[nH]nc5,-7.195,30,-0.23983333333333334
OCC(=O)NC/C=C/[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2ccc(=O)cc2,-7.192,22,-0.3269090909090909
c1ncnc(c12)n(cn2)[C@@H]([C@@H]3O)O[C@@H]([C@H]3O)C[NH2+]Cc4ccccc4,-7.191,25,-0.28764
Cc1cn(c[nH+]1)[C@H](C)c(ccc2)c(c23)cccc3,-7.191,18,-0.39949999999999997
c1cccc(c12)c(c[nH]2)C[C@H]([NH3+])Cc(cc3)nc(c34)cccn4,-7.19,23,-0.3126086956521739
COc1cc(cc(c1)OC)Cn2cnc(n2)-c3cc(OC)cc(C(F)(F)F)c3,-7.189,28,-0.25675
COc1ccccc1Cc(nc(c23)cccc3)nc2N[C@H]4CC[NH2+]C4,-7.188,25,-0.28752
Oc(c1)cc(O)cc1Cc(nc2SC)nc(n2)N3CC[NH2+]CC3,-7.187,23,-0.3124782608695652
NC(=O)CC1CC[NH2+]CC1,-7.185,10,-0.7184999999999999
COc1ccccc1Cc2ccnc(c2)NC(=O)C,-7.181,19,-0.37794736842105264
Cc1ccc(C)c(c1)CNNc2nccs2,-7.18,16,-0.44875
Cc1nc(F)ccc1C[C@H]2O[C@H]([C@H](O)[C@@H]2O)Sc3ccncc3,-7.179,23,-0.3121304347826087
CC[NH+]1CCN(CC1)c2ccc(cc2)C(=O)n(cc3)c(c34)cc[nH+]c4,-7.177,25,-0.28708
OCc(cn1)cc(c12)cccc2,-7.176,12,-0.598
