SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
COc(cc1)cc(c12)c(c[nH]2)CCC(=O)c3ncc(-c4cn(C)cn4)cc3C(=O)N,-8.34,30,-0.27799999999999997
O=C1NCC[C@H]1C[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)C(=O)NCc2ccccc2,-8.272,31,-0.26683870967741935
N#Cc1cccc(c1)C[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,-8.264,20,-0.41319999999999996
Cc1c(C#N)cccc1[C@@H](C)Nc(nnc2C)c(c23)cc(nc3)-c4ccccc4CO,-8.263,31,-0.2665483870967742
Cc1cccc(c1C)CNC(=O)N[C@@H](CC(C)C)C(=O)n(cn2)c(c23)nc[nH]c3=O,-8.262,30,-0.27540000000000003
CCCc1cc(c(O)cc1O)C(=O)[C@H](CC(C)C)NC(=O)NCc2cccc(C)c2C,-8.259,31,-0.2664193548387097
Cc1c(C#N)cccc1[C@@H](C)Nc(nnc2C)c(c23)cc(nc3)S(=O)(=O)C,-8.248,27,-0.30548148148148146
O=CCCc1ccc(cc1)Nn(nc2CO)c(c23)[nH]c(=O)[nH]c3=O,-8.224,24,-0.3426666666666667
O=C([O-])[C@@H]([NH3+])CC[S+](C)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)Cc2ccccc2F,-8.182,25,-0.32728
c1cc(Cl)ccc1[C@H](C)Nc(n2)[nH]c(=O)c(c23)cnn3-n(nc4C[NH3+])c(c45)CCC5,-8.151,30,-0.2717
COc(cc1)cc(c12)c(c[nH]2)CC(=O)c3cc(C)ncn3,-8.131,21,-0.3871904761904762
O=C([O-])CC[C@H](C)[C@@H](O)\C=C\[C@@H](CC)n(nc1)c(c12)nc([nH]c2=O)N[C@H](C)c3ccc(Cl)cc3,-8.1,34,-0.23823529411764705
O=CCCc1ccc(cc1)Nc2nc(N3CCC(O)CC3)nc(n2)-n4ccnc4,-8.099,29,-0.27927586206896554
CCC(CC)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-8.084,16,-0.50525
