SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
CCCCCCC(=O)SCCNC(=O)CCNN[C@H](CO)c1ccccc1,-6.921,27,-0.25633333333333336
COC(=O)c1ccc(o1)NCCc2nc(n[nH]2)-c3ccnc(C)c3,-6.917,24,-0.28820833333333334
c1ccccc1CN([C@H](C)C(=O)NO)c2c[nH]c(n2)CCc(cn3)nc(c34)cccc4,-6.916,31,-0.2230967741935484
Fc1ccc(C)c(c12)[nH]c(c2)C(=O)Nc3cccc(c3)CCOCCOCCOCCO,-6.913,32,-0.21603125
C1S[C@@H](C)c(c12)c(ncn2)CCCCCCCCC(=O)OC[C@H](O)CO,-6.913,26,-0.2658846153846154
CCc(c[nH]1)c(c12)c(ncn2)C[C@@H](O)C[N@@H+](C3)CCC[C@]34CCc5c(O4)ccc6c5cn[nH]6,-6.912,33,-0.20945454545454545
c1cc(Cl)cc(c12)c(c[nH]2)C[C@H](N)C(=O)Cc3cccc(Cl)c3,-6.907,23,-0.30030434782608695
Fc1cnccc1NC(=O)Cn2cc(cn2)Cc3ccc(Br)cc3,-6.905,24,-0.28770833333333334
O=C([O-])[C@@H]([NH3+])CCC(=O)c(nc(c12)n(cn1)C(C)C)nc2NCCCc3ccccc3,-6.905,31,-0.22274193548387097
C=CCc1ccnc(n1)Nc(cc2)cc(c23)S(=O)(=O)NC3,-6.902,21,-0.32866666666666666
ONC(=O)[C@@H](C)N([C@H](CC)CO)Cc1cccc(N)c1,-6.902,20,-0.3451
COc(c1)c(OC)cc(c12)c(nc(n2)C)N[C@H](C)c3ccc(s3)[C@H]4CC[NH2+]C4,-6.901,28,-0.24646428571428572
c1ccc(C(=O)N)c(c12)nc(cn2)[C@H](C)c3cccc(C(F)(F)F)c3,-6.899,25,-0.27596
Cc1cccc(c1)Nc(cc2)cc(c23)ccc(n3)OC4CC4,-6.898,22,-0.3135454545454545
c1cc(Cl)ccc1[C@H](CN)c2ccc(cc2)NC3=CNC[C@H]3NC(=O)c(cc4)cc(c45)cn[nH]5,-6.896,34,-0.2028235294117647
c1[nH]ncc1-c(c2)cccc2[C@@H](C)N[C@@H]3CCN(C3)c4ccc(Cl)cn4,-6.895,26,-0.26519230769230767
