SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
c1cccc(c12)oc(c2)Cc(c(c34)CN(S(=O)(=O)C)CC3)nn4CCC[NH+]5CCOCC5,-6.414,32,-0.2004375
OCCCCCc1ccc(cc1Cl)C[NH2+]CCc2c[nH]cn2,-6.412,22,-0.29145454545454547
[NH3+]CCNC(=O)COc1ccc(cc1)-c2cc(Cl)ccc2O,-6.41,22,-0.2913636363636364
Cc1cc(F)ccc1S(=O)(=O)N[C@H](C)c2ncn[nH]2,-6.409,19,-0.3373157894736842
Cc(n1)sc(c12)ccc(c2)[C@H](C)c3cccc(C#N)c3C,-6.404,21,-0.304952380952381
C[N@H+]1CC[C@@H](CC1)NC(=O)c2ccc(cc2F)-c(ccc3)c(c34)C(=O)N(C4=O)[C@H]5CCC(=O)NC5=O,-6.403,36,-0.1778611111111111
OC[C@@H](O)COC(=O)CCCCCCCCCC[NH2+]CCO,-6.403,22,-0.29104545454545455
OCCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)Cc2ccc(cc2)OCCO,-6.403,24,-0.26679166666666665
OCCOc1ccccc1-c2ncc(F)cc2F,-6.401,18,-0.3556111111111111
NC(=O)Cc1cccc(c1)N2CCCC2=O,-6.399,16,-0.3999375
CC(C)n(cn1)c(c12)nc(N3CCCC3)nc2NCc4ccc(cc4)OCCO,-6.397,29,-0.22058620689655173
CC(=O)Nc1ccccc1Oc2nc(ncc2Cl)CCc3ccccc3,-6.396,26,-0.246
COCCOCCOCCOc(c1)c(OC)cc(c12)CC[N@@H+](C2)CCc3ccc(cc3)CCO,-6.395,34,-0.18808823529411764
COC1=C(OC)C(=O)C(=C(C)C1=O)CCCc(c(F)cc2)c(c23)CCO3,-6.395,26,-0.24596153846153845
C1COCCN1c(ncn2)c(c23)cc(c(c3)OC)OCCc4cccc(c4)C(=O)N(C)C,-6.395,32,-0.19984375
o1nc(C)c(c12)cc(c(c2)O)Nc3ccc(cc3Cl)C[NH2+]CCc4[nH+]cc[nH]4,-6.394,28,-0.22835714285714287
CC(=O)NCCC[NH2+]Cc1ccc(c(Cl)c1)-c2ccc(cc2)C(=O)NCCC(F)(F)F,-6.389,31,-0.20609677419354838
FC(F)(C1)[C@@H](O)c(c12)c(S(=O)(=O)C)ccc2-c(cc3)cc(c34)[C@@](O)(CC4)c5ccccc5,-6.388,32,-0.199625
n1nn(C)c(c12)cc(cc2)Nc3ccccc3OCCn4ccc(=O)[nH]c4=O,-6.388,28,-0.22814285714285715
O=C([O-])C(C)(C)Oc(cc1)ccc1[C@@H](CC(C)C)C(=O)N[C@H](C(=O)[O-])Cc(c[nH]2)c(c23)cccc3,-6.383,35,-0.18237142857142857
OCCOCCc1ccc(O)cc1,-6.38,13,-0.49076923076923074
C1CC1NC(=O)CCc2cccc(c2)NS(=O)(=O)c3cccc(F)c3,-6.38,25,-0.2552
c1cc(C)cc(c12)[nH]c(n2)CCN3CC[NH+](CC3)C4COC4,-6.379,22,-0.2899545454545454
c1ccccc1[C@H](C)c2cc(C(=O)c3cn[nH]c3)cc(n2)-c4cn(C)nn4,-6.376,27,-0.23614814814814816
Cn1nc(C2CC2)cc1[C@H](CO)Cc(c[nH]3)c(c34)cccc4,-6.374,22,-0.2897272727272727
C1COCCN1c(o2)cc(=O)c(c23)scc3NCc4ccc(F)cc4,-6.374,25,-0.25495999999999996
C=CCc(cc1)cc(c12)[C@@](O)(CC2)c3ccccc3,-6.371,19,-0.33531578947368423
Cc1ccc(cc1)N(C)CC(=O)NCC[NH3+],-6.371,16,-0.3981875
o1nc(C)c(c12)cc(c(c2)O)Nc3ccc(cc3Cl)C[NH2+]CCc4ncc[nH]4,-6.37,28,-0.2275
C1C[C@@H](O)CC[C@@H]1c(cnn2C)c2Oc3ccccc3,-6.367,20,-0.31835
