id,frag1,frag2,new_smiles
140,*c1cnn(CC(=O)NC)c1,*CCN1CCn2c1nc1ccccc12,CNC(=O)Cn1cc(CCN2CCn3c2nc2ccccc23)cn1
141,*c1cncnc1,*n1ccc2c(N)ncnc21,Nc1ncnc2c1ccn2-c1cncnc1
142,*n1cnc2c(=O)nc(N)[nH]c21,*c1ncnc2cc(OC)c(OC)cc12,COc1cc2ncnc(-n3cnc4c(=O)nc(N)[nH]c43)c2cc1OC
143,*c1ccc(C(=O)N[C@H](C)c2cccc(OC)c2)c(NCCN)c1,*NC1CC1,COc1cccc([C@@H](C)NC(=O)c2ccc(NC3CC3)cc2NCCN)c1
144,*c1nn(CC(C)(C)O)c2ncnc(N)c12,*N[C@@H]1CCn2cc(-c3ccccc3C)nc2C1,Cc1ccccc1-c1cn2c(n1)C[C@H](Nc1nn(CC(C)(C)O)c3ncnc(N)c13)CC2
145,*CC(=O)Nc1ccc(OC)cc1,*C(=O)c1ccnc(Cl)c1,COc1ccc(NC(=O)CC(=O)c2ccnc(Cl)c2)cc1
146,*Nc1nccs1,*c1ncc2c(=O)n(CC=C)n(-c3cccc(C(C)(C)O)n3)c2n1,C=CCn1c(=O)c2cnc(Nc3nccs3)nc2n1-c1cccc(C(C)(C)O)n1
147,*C(=O)OC1CCCC1,*[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,O=C(OC1CCCC1)[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
148,*n1cnc(C(F)(F)F)c1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3cc(C)ccc23)CC1,Cc1ccc2c(C[C@H](N)C(=O)NC3CCN(n4cnc(C(F)(F)F)c4)CC3)c[nH]c2c1
149,*CCN(C)C,*N1CCN(c2ncncc2CC)CC1,CCc1cncnc1N1CCN(CCN(C)C)CC1
150,*c1scnc1C,*c1nc2cc(C(=O)NC)c(NC(=O)c3cccc(C)n3)cc2[nH]1,CNC(=O)c1cc2nc(-c3scnc3C)[nH]c2cc1NC(=O)c1cccc(C)n1
151,*C(=O)[C@@H](CC(=O)NO)CC(C)C,*N1Cc2ccccc2C1=O,CC(C)C[C@H](CC(=O)NO)C(=O)N1Cc2ccccc2C1=O
152,*NCc1ccc(C)c(C)c1,*N1CCn2c1nc1ccccc12,Cc1ccc(CNN2CCn3c2nc2ccccc23)cc1C
153,*c1ccc(S(=O)(=O)C2CN(C(=O)CCCN3CCCCC3)C2)cc1,*CC1CCCCC1,O=C(CCCN1CCCCC1)N1CC(S(=O)(=O)c2ccc(CC3CCCCC3)cc2)C1
154,*n1c(=O)[nH]c2c3cccnc3n(-c3ccccc3)c(=O)c21,*c1ccc2cc(OCC)ccc2c1,CCOc1ccc2cc(-n3c(=O)[nH]c4c5cccnc5n(-c5ccccc5)c(=O)c43)ccc2c1
155,*c1ccc([C@@](O)(C[NH3+])c2ccc(Cl)cc2)cc1,*n1nc(CN)c2c1CCC2,NCc1nn(-c2ccc([C@@](O)(C[NH3+])c3ccc(Cl)cc3)cc2)c2c1CCC2
156,*N1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)CC1,*N(C)CCOC,COCCN(C)N1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)CC1
157,*C(=O)c1nc(C2CC2)ccc1Nc1cncnc1,*NCCc1nc(-c2ccccc2)nn1C,Cn1nc(-c2ccccc2)nc1CCNC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
158,*c1cn(C)c(CCc2cccc3nccnc23)n1,*c1ccccc1CO,Cn1cc(-c2ccccc2CO)nc1CCc1cccc2nccnc12
159,*c1cc(C(=O)Nc2cccc(C)c2)ccc1C,*N1CC[C@](N)(CNC(=O)c2ccc(F)cc2F)C1,Cc1cccc(NC(=O)c2ccc(C)c(N3CC[C@](N)(CNC(=O)c4ccc(F)cc4F)C3)c2)c1
160,*c1cnc2[nH]nc(OCCCNC(=O)CC)c2c1,*C(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,CCC(=O)NCCCOc1n[nH]c2ncc(C(=O)[C@@H](c3ccccc3)N3Cc4ccccc4C3=O)cc12
161,*NCCO,*CCCC[C@H](Oc1ccc(C)cc1)C(=O)[O-],Cc1ccc(O[C@@H](CCCCNCCO)C(=O)[O-])cc1
162,*S(=O)(=O)c1cccnc1,*c1cnn(CC(=O)Nc2cc[nH+]cc2F)c1,O=C(Cn1cc(S(=O)(=O)c2cccnc2)cn1)Nc1cc[nH+]cc1F
163,*c1n[nH]c2ccccc12,*N1CCC(=O)N(Cc2cnc3ccccc3c2)[C@@H](CC(C)C)C1=O,CC(C)C[C@H]1C(=O)N(c2n[nH]c3ccccc23)CCC(=O)N1Cc1cnc2ccccc2c1
164,*c1nc(-c2cc(-c3ccn[nH]3)ccc2O)nc2ccccc12,*NCCCCC,CCCCCNc1nc(-c2cc(-c3ccn[nH]3)ccc2O)nc2ccccc12
165,*Cc1cc(C)c(F)c(C)c1,*C(=O)c1c(C(=O)N(C)C)cnn1C,Cc1cc(CC(=O)c2c(C(=O)N(C)C)cnn2C)cc(C)c1F
166,*CC(=O)Nc1cc[nH+]cc1F,*C[C@H](C)[C@H](Cc1ccccc1)OC,CO[C@@H](Cc1ccccc1)[C@@H](C)CCC(=O)Nc1cc[nH+]cc1F
167,*[C@@H](CCc1ccccc1)C(=O)[O-],*Cc1ccc(CN)cc1,NCc1ccc(C[C@@H](CCc2ccccc2)C(=O)[O-])cc1
168,*c1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,*C(=O)C(C)(C)Oc1ccc(Cl)cc1,CC(C)(Oc1ccc(Cl)cc1)C(=O)c1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O
169,*C(CO)CO,*c1ccc(C(=O)Nc2n[nH]c3cc(C(=O)N[C@H](CC)c4ccccc4)sc23)cc1,CC[C@@H](NC(=O)c1cc2[nH]nc(NC(=O)c3ccc(C(CO)CO)cc3)c2s1)c1ccccc1
170,*N(C)CCOC,*CC(=O)O,COCCN(C)CC(=O)O
171,*c1cc(C(=O)Nc2cccc(OC)c2)ccc1C,*Cc1nn(C)cc1-c1ccc(=O)n(C)c1,COc1cccc(NC(=O)c2ccc(C)c(Cc3nn(C)cc3-c3ccc(=O)n(C)c3)c2)c1
172,*[C@H](COC(=O)CCCCCCCCCCCCCCCCC)CO[P@@](=O)([O-])OCCN,*O,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO[P@@](=O)([O-])OCCN
173,*c1ccc2c(OC[C@@H](N)Cc3c[nH]c4ccccc34)cncc2n1,*C(=O)c1cccc(C)c1,Cc1cccc(C(=O)c2ccc3c(OC[C@@H](N)Cc4c[nH]c5ccccc45)cncc3n2)c1
174,*CC(=O)Nc1cc[nH+]cc1F,*c1ccc(OC)c(C)c1,COc1ccc(CC(=O)Nc2cc[nH+]cc2F)cc1C
175,*N1CCCN(Cc2ccccc2B(O)O)CC1,*NN=Cc1c(C)cc(O)cc1O,Cc1cc(O)cc(O)c1C=NNN1CCCN(Cc2ccccc2B(O)O)CC1
176,*CC=CC,*C(=O)c1c(COC)cnn1C,CC=CCC(=O)c1c(COC)cnn1C
177,*OC,*C(=O)c1c(-c2ccccc2)c(-c2ccc(F)cc2)n(CC[C@@H](O)C[C@@H](O)CC(=O)O)c1C(C)C,COC(=O)c1c(-c2ccccc2)c(-c2ccc(F)cc2)n(CC[C@@H](O)C[C@@H](O)CC(=O)O)c1C(C)C
178,*c1nc(-c2cccnc2)nc2c1cnn2C,*Cc1ccc(F)cc1,Cn1ncc2c(Cc3ccc(F)cc3)nc(-c3cccnc3)nc21
179,*NCC,*Cc1cccc(CN)c1,CCNCc1cccc(CN)c1
180,*CCOCCOCC,*C(=O)c1c(COC)cnn1C,CCOCCOCCC(=O)c1c(COC)cnn1C
181,*Cc1ccc(CN)cc1,*C(=O)c1nc(C2CC2)ccc1Nc1cncnc1,NCc1ccc(CC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)cc1
182,*Nc1cc(C)cc(C)c1,*C(=O)CCCCCC,CCCCCCC(=O)Nc1cc(C)cc(C)c1
183,*CCOCCOCCOCCNc1ccc([N+](=O)O)cc1[N+](=O)O,*Cc1ccc(C)cc1,Cc1ccc(CCCOCCOCCOCCNc2ccc([N+](=O)O)cc2[N+](=O)O)cc1
184,*CCN,*C[C@H]1O[C@@H](n2cnc3c(NCC)ncnc32)[C@H](O)[C@@H]1O,CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CCCN)[C@@H](O)[C@H]1O
185,*Cc1cccc(CN)c1,*c1nc(C=Cc2nc3ccc(Cl)cn3n2)n(C)n1,Cn1nc(Cc2cccc(CN)c2)nc1C=Cc1nc2ccc(Cl)cn2n1
186,*n1cc(-c2cnc(N3CCOCC3)c3nc(COc4ccc5ccccc5n4)cn23)cn1,*C1CCCC1,c1ccc2nc(OCc3cn4c(-c5cnn(C6CCCC6)c5)cnc(N5CCOCC5)c4n3)ccc2c1
187,*C(=O)[C@@H](C)N(C)S(=O)(=O)c1ccc(F)c(C)c1,*[C@@H]1O[C@H]([C@H](O)c2ccccc2)[C@@H](O)[C@H]1O,Cc1cc(S(=O)(=O)N(C)[C@H](C)C(=O)[C@@H]2O[C@H]([C@H](O)c3ccccc3)[C@@H](O)[C@H]2O)ccc1F
188,*[C@@H]1O[C@H](C=CCNC(=O)c2cc(Cc3ccc(C)cc3)cc(O)c2O)[C@@H](O)[C@H]1O,*c1ccoc1,Cc1ccc(Cc2cc(O)c(O)c(C(=O)NCC=C[C@H]3O[C@@H](c4ccoc4)[C@H](O)[C@@H]3O)c2)cc1
189,*C(=O)[C@@H](O)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)c1ccccc1,*Cc1cccc(CN)c1,CC(C)C[C@@H](C(=O)N[C@H](C(=O)O)c1ccccc1)[C@H](O)C(=O)Cc1cccc(CN)c1
190,*c1c2c(nc(N(CC)CC)c1-c1nnn[nH]1)CCCCC2,*C(=O)C1CC1,CCN(CC)c1nc2c(c(C(=O)C3CC3)c1-c1nnn[nH]1)CCCCC2
191,*CCCNS(=O)(=O)c1ccc(O)cc1,*Nc1c(Cl)c(OC)cc(OC)c1Cl,COc1cc(OC)c(Cl)c(NCCCNS(=O)(=O)c2ccc(O)cc2)c1Cl
192,*Cc1cnc2ccccc2c1,*c1ccc(C2CC2)nc1C(=O)N[C@@H]1CCN(c2ccccn2)C1,O=C(N[C@@H]1CCN(c2ccccn2)C1)c1nc(C2CC2)ccc1Cc1cnc2ccccc2c1
193,*c1ccc(F)c(Cl)c1,*Cc1nc(-c2ccccc2)cn1C,Cn1cc(-c2ccccc2)nc1Cc1ccc(F)c(Cl)c1
194,*NS(C)(=O)=O,*N1CCCC1,CS(=O)(=O)NN1CCCC1
195,*C=O,*C(=O)[C@@H](N)c1ccccc1,N[C@H](C(=O)C=O)c1ccccc1
196,*CCCNC(CO)(CO)CO,*CCC(=O)O,O=C(O)CCCCCNC(CO)(CO)CO
197,*c1ccc([N+](=O)O)cc1[N+](=O)O,*CCNC(CO)CO,O=[N+](O)c1ccc(CCNC(CO)CO)c([N+](=O)O)c1
198,*CC=C,*Nc1cc(-n2cnc(C)c2)cc(C(F)(F)F)c1,C=CCNc1cc(-n2cnc(C)c2)cc(C(F)(F)F)c1
199,*S(=O)(=O)c1ccc(F)cc1C,*[C@@H](C(=O)NO)C(C)C,Cc1cc(F)ccc1S(=O)(=O)[C@@H](C(=O)NO)C(C)C
200,*N1CCN(c2ccccn2)CC1,*N1CCC(N(C)C)CC1,CN(C)C1CCN(N2CCN(c3ccccn3)CC2)CC1
201,*N[C@H](C(=O)O)c1ccccc1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)CC1,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC1CCN(N[C@H](C(=O)O)c2ccccc2)CC1
202,*NCc1ccc(Cl)c(Cl)c1,*C(=O)C1(F)CC1,O=C(NCc1ccc(Cl)c(Cl)c1)C1(F)CC1
203,*N1CCC([C@H](C)O)CC1,*N(CC(C)C)[C@@H](C(=O)NO)C(C)C,CC(C)CN([C@@H](C(=O)NO)C(C)C)N1CCC([C@H](C)O)CC1
204,*c1ccccc1C,*N[C@H](C=O)[C@@H]1N=C(C(=O)O)C(=C)CS1,C=C1CS[C@H]([C@@H](C=O)Nc2ccccc2C)N=C1C(=O)O
205,*n1cnc(C(=O)OCC)c1C,*C(=O)[C@H](O)C(C)(C)CO[P@H](=O)[O-],CCOC(=O)c1ncn(C(=O)[C@H](O)C(C)(C)CO[P@H](=O)[O-])c1C
206,*c1cc(C(=O)Nc2cccc(C)c2)ccc1C,*N1C(=O)CCC1=O,Cc1cccc(NC(=O)c2ccc(C)c(N3C(=O)CCC3=O)c2)c1
207,*C(=O)c1nc2c(C(N)=O)cccc2[nH]1,*CCNC(=O)c1cccc(C)c1,Cc1cccc(C(=O)NCCC(=O)c2nc3c(C(N)=O)cccc3[nH]2)c1
208,*N1CCC([C@H](C)O)CC1,*C(=O)CN,C[C@H](O)C1CCN(C(=O)CN)CC1
209,*CC(=O)Nc1ccn(C)c(=O)c1,*CC(C)C,CC(C)CCC(=O)Nc1ccn(C)c(=O)c1
210,*n1cc([N+](=O)[O-])nc1C,*Nc1c(C(C)C)cc(Cl)cc1C(C)C,Cc1nc([N+](=O)[O-])cn1Nc1c(C(C)C)cc(Cl)cc1C(C)C
211,*NCCCCC,*CC=CCCNC(=O)c1cc(-c2ccc(F)cc2)cc(O)c1O,CCCCCNCC=CCCNC(=O)c1cc(-c2ccc(F)cc2)cc(O)c1O
212,*N(CC)C(C)(C)C,*C(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,CCN(C(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O)C(C)(C)C
213,*N1CN(C)c2c1nc(N)[nH+]c2O,*S(=O)(=O)c1ccc(F)c(OC)c1,COc1cc(S(=O)(=O)N2CN(C)c3c2nc(N)[nH+]c3O)ccc1F
214,*Nc1ccn2nc(N3CCCC3)nc2c1,*c1nc(N[C@H]2CCNC2)c2ccccc2n1,c1ccc2c(N[C@H]3CCNC3)nc(Nc3ccn4nc(N5CCCC5)nc4c3)nc2c1
215,*Nc1c2c(cc3c1CCC3)CCC2,*C(C)C,CC(C)Nc1c2c(cc3c1CCC3)CCC2
216,*c1[nH]nc2c1Cc1cc(CN[C@H]3CC[C@H](O)CC3)ccc1-2,*[C@@H](C(=O)NO)C(C)C,CC(C)[C@H](C(=O)NO)c1[nH]nc2c1Cc1cc(CN[C@H]3CC[C@H](O)CC3)ccc1-2
217,*C(=O)[C@H](O)C(C)(C)CO[P@H](=O)[O-],*C(=O)c1cccc(C)c1,Cc1cccc(C(=O)C(=O)[C@H](O)C(C)(C)CO[P@H](=O)[O-])c1
218,*c1cccc(Nc2nccc(N(CCCO)c3cccc4[nH]ncc34)n2)c1,*c1ccc(C(N)=O)cc1,NC(=O)c1ccc(-c2cccc(Nc3nccc(N(CCCO)c4cccc5[nH]ncc45)n3)c2)cc1
219,*C[C@H]1O[C@@H](n2cnc3cncnc32)[C@H](O)[C@@H]1O,*c1ccccc1C#CCCCO,OCCCC#Cc1ccccc1C[C@H]1O[C@@H](n2cnc3cncnc32)[C@H](O)[C@@H]1O
220,*C(=O)c1c(Cl)cnn1CCC,*Cc1ccc(Br)cc1,CCCn1ncc(Cl)c1C(=O)Cc1ccc(Br)cc1
221,*S(=O)(=O)c1cc2c(cc1O)C(=O)c1ccccc1C2=O,*CCn1ccc2cnccc21,O=C1c2ccccc2C(=O)c2cc(S(=O)(=O)CCn3ccc4cnccc43)c(O)cc21
222,*Cc1nnc(S)n1CC,*CCOCCOCCOCCOCCO,CCn1c(S)nnc1CCCOCCOCCOCCOCCO
223,*Cc1cnc2ccccc2c1,*c1nc(SCC(=O)c2cccs2)n[nH]1,O=C(CSc1n[nH]c(Cc2cnc3ccccc3c2)n1)c1cccs1
224,*C(=O)c1c(C(=O)NC2CC2)cnn1C,*c1ccc2ncc(-c3ccc(C(=O)O)cc3)n2n1,Cn1ncc(C(=O)NC2CC2)c1C(=O)c1ccc2ncc(-c3ccc(C(=O)O)cc3)n2n1
225,*c1nc(C)nc2cc(OC)c(O[C@H]3CCOC3)cc12,*Cc1cccc(OCC(=O)[O-])c1,COc1cc2nc(C)nc(Cc3cccc(OCC(=O)[O-])c3)c2cc1O[C@H]1CCOC1
226,*NCCC(=O)NCCSC(=O)CCCCCC,*Nc1cc[nH+]cc1F,CCCCCCC(=O)SCCNC(=O)CCNNc1cc[nH+]cc1F
227,*C(=O)c1ccccc1N,*[C@H]1CC[C@H](O)CC1,Nc1ccccc1C(=O)[C@H]1CC[C@H](O)CC1
228,*n1cnc2c(N)nc(SC)nc21,*c1cc(C[N@@H+]2CCC[C@@H](C)C2)ns1,CSc1nc(N)c2ncn(-c3cc(C[N@@H+]4CCC[C@@H](C)C4)ns3)c2n1
229,*n1cnc2c(N)nc(SC)nc21,*Nc1ccn2cc(-c3ccccc3)nc2c1,CSc1nc(N)c2ncn(Nc3ccn4cc(-c5ccccc5)nc4c3)c2n1
230,*C(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](c1cc(C)no1)C(C)C,*c1ccc(Nc2ccc(C)cn2)cc1,Cc1ccc(Nc2ccc(C(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](c3cc(C)no3)C(C)C)cc2)nc1
231,*Cc1nnc(S)n1CC,*C(=O)[C@@H](C(C)C)N(CC(C)C)S(=O)(=O)c1ccc(F)c(OC)c1,CCn1c(S)nnc1CC(=O)[C@@H](C(C)C)N(CC(C)C)S(=O)(=O)c1ccc(F)c(OC)c1
232,*n1cnc(-c2cc(OC)cc(C(F)(F)F)c2)n1,*c1ccnc(Nc2ccc3c(cnn3C)c2)n1,COc1cc(-c2ncn(-c3ccnc(Nc4ccc5c(cnn5C)c4)n3)n2)cc(C(F)(F)F)c1
233,*CCC(C)C,*CCOCCOCCOCCOCCOCCO,CC(C)CCCCOCCOCCOCCOCCOCCO
234,*S(=O)(=O)c1cccc(COC)c1,*c1cccc(OC(C)C)c1,COCc1cccc(S(=O)(=O)c2cccc(OC(C)C)c2)c1
235,*Nc1[nH]nc2cc(-c3cccc(OC)c3)ccc12,*C(=O)[C@H](CCN)c1ccccc1,COc1cccc(-c2ccc3c(NC(=O)[C@H](CCN)c4ccccc4)[nH]nc3c2)c1
236,*C(=O)c1cccc(C)c1,*NCCCCCn1ccnc1,Cc1cccc(C(=O)NCCCCCn2ccnc2)c1
237,*C(=O)Oc1ccccc1,*N(Cc1cccnc1)[C@H](C)C(=O)NO,C[C@H](C(=O)NO)N(Cc1cccnc1)C(=O)Oc1ccccc1
238,*NCCCCC,*c1cn(C)c(COc2nc(N3CCOCC3)c3cc(Cl)ccc3n2)n1,CCCCCNc1cn(C)c(COc2nc(N3CCOCC3)c3cc(Cl)ccc3n2)n1
239,*NCc1ccc(C)c(C)c1,*c1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,Cc1ccc(CNc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)cc1C
240,*N1CCCCC1,*c1ccc(C(=O)N[C@H](C)c2cccc(OC)c2)c(NCCN)c1,COc1cccc([C@@H](C)NC(=O)c2ccc(N3CCCCC3)cc2NCCN)c1
241,*n1cc(C)c(=O)[nH]c1=O,*c1nc(CCc2nc3ccccc3nc2C)n(C)n1,Cc1nc2ccccc2nc1CCc1nc(-n2cc(C)c(=O)[nH]c2=O)nn1C
242,*Cc1nc(-c2ccccc2)cn1C,*Cc1ccc(-c2ccccn2)c(=O)[nH]1,Cn1cc(-c2ccccc2)nc1CCc1ccc(-c2ccccn2)c(=O)[nH]1
243,*N[C@@H]1CNC[C@H]1NC(=O)c1ccc2[nH]ncc2c1,*N1C(=O)c2ccccc2C1=O,O=C(N[C@@H]1CNC[C@H]1NN1C(=O)c2ccccc2C1=O)c1ccc2[nH]ncc2c1
244,*Nc1ccn2cc(-c3ccccc3)nc2n1,*N(CCCCc1nc(CO)c[nH]1)Cc1ccccc1,OCc1c[nH]c(CCCCN(Cc2ccccc2)Nc2ccn3cc(-c4ccccc4)nc3n2)n1
245,*c1ccc(C(=O)N(C)C)c(Cl)c1,*c1cc2n(n1)Cc1ccc(NC(C)=O)cc1OC2,CC(=O)Nc1ccc2c(c1)OCc1cc(-c3ccc(C(=O)N(C)C)c(Cl)c3)nn1C2
246,*N1C[C@@H]2C[C@H]1CN2C(=O)CC,*N1CCN(c2ccccn2)CC1,CCC(=O)N1C[C@@H]2C[C@H]1CN2N1CCN(c2ccccn2)CC1
247,*N1CCNCC1,*N[C@@H](CCc1ccccc1)C(=O)NCc1ccc(C)cc1,Cc1ccc(CNC(=O)[C@H](CCc2ccccc2)NN2CCNCC2)cc1
248,*c1cccc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)c1,*C(=O)c1c(C(=O)N2CCC2)cnn1C,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1cccc(C(=O)c2c(C(=O)N3CCC3)cnn2C)c1
249,*CCOCCOCCOCCOCCOCCO,*C(=O)c1ccc2cc(-c3ccccc3)nn2c1,O=C(CCOCCOCCOCCOCCOCCO)c1ccc2cc(-c3ccccc3)nn2c1
250,*NCCSC(=O)CCCCCCC=CC=CC,*C(=O)CCCN(C)C,CC=CC=CCCCCCCC(=O)SCCNC(=O)CCCN(C)C
251,*Cc1nc(N2CCCC2)nn1C,*c1cn(C(C)(C)C)nc1-c1cccc(O)c1,Cn1nc(N2CCCC2)nc1Cc1cn(C(C)(C)C)nc1-c1cccc(O)c1
252,*C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@H]1F,*Cc1cc(O)cc(O)c1,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CCc2cc(O)cc(O)c2)[C@H](F)[C@H]1O
253,*S(=O)(=O)c1cc(Br)cnc1N,*c1cn(C)c(CCc2nc3c(C)cccn3n2)n1,Cc1cccn2nc(CCc3nc(S(=O)(=O)c4cc(Br)cnc4N)cn3C)nc12
254,*[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,*C(=O)c1c(Cl)c(C)nn1C,Cc1nn(C)c(C(=O)[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cl
255,*c1c(C)cccc1C,*N1Cc2ccc(-c3ccc(N4CCNCC4)cc3)cc2C1=O,Cc1cccc(C)c1N1Cc2ccc(-c3ccc(N4CCNCC4)cc3)cc2C1=O
256,*CCC(=O)O,*c1cn2ccc(NC(=O)c3c(Br)c(C)nn3C)nc2n1,Cc1nn(C)c(C(=O)Nc2ccn3cc(CCC(=O)O)nc3n2)c1Br
257,*c1nc(N[C@H](CC)CO)nc2c1ncn2C(C)C,*N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC,CC[C@H](CO)Nc1nc(N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NC)c2ncn(C(C)C)c2n1
258,*C1CCNCC1,*CCOCCO,OCCOCCC1CCNCC1
259,*NCC,*c1nc(CCc2nc3c(C)cnc(C)n3n2)n(C)n1,CCNc1nc(CCc2nc3c(C)cnc(C)n3n2)n(C)n1
260,*c1nn(C(C)C)c2ncnc(N)c12,*Cc1ccc([N+](=O)[O-])cc1,CC(C)n1nc(Cc2ccc([N+](=O)[O-])cc2)c2c(N)ncnc21
261,*N1CC[C@H](CCc2nc(N(C)C)c3cc(Cl)ccc3n2)C1,*C(=O)c1c(Cl)cnn1CC(C)C,CC(C)Cn1ncc(Cl)c1C(=O)N1CC[C@H](CCc2nc(N(C)C)c3cc(Cl)ccc3n2)C1
262,*c1ccc(C(=O)c2nc3ccccc3[nH]2)cc1,*CC1CCNCC1,O=C(c1ccc(CC2CCNCC2)cc1)c1nc2ccccc2[nH]1
263,*OC[C@H](CO[P@@](=O)([O-])OCCN)OC(=O)CCCCCCCC,*C(=O)C(C)(C)CC,CCCCCCCCC(=O)O[C@H](COC(=O)C(C)(C)CC)CO[P@@](=O)([O-])OCCN
264,*N1CC[C@](N)(CNC(=O)c2ccc(F)cc2F)C1,*CC(=O)[O-],N[C@]1(CNC(=O)c2ccc(F)cc2F)CCN(CC(=O)[O-])C1
265,*CCc1c(O)c2ccccc2oc1=O,*n1c(N2CCNCC2)nc2cc(C)c(C)cc21,Cc1cc2nc(N3CCNCC3)n(CCc3c(O)c4ccccc4oc3=O)c2cc1C
266,*C(=O)[C@@H](C)NS(=O)(=O)c1ccc(F)c(C)c1,*NCCSC(=O)CCCCCCC=CC=CC,CC=CC=CCCCCCCC(=O)SCCNC(=O)[C@@H](C)NS(=O)(=O)c1ccc(F)c(C)c1
267,*c1ccc(C#N)nc1,*c1nc(Sc2cccc(C)c2)c2nc[nH]c2n1,Cc1cccc(Sc2nc(-c3ccc(C#N)nc3)nc3[nH]cnc23)c1
268,*C[C@H](O)CO,*c1ccc(C(=O)Nc2[nH]nc3cc(-c4cccc(OC)c4)ccc23)cc1,COc1cccc(-c2ccc3c(NC(=O)c4ccc(C[C@H](O)CO)cc4)[nH]nc3c2)c1
269,*C(=O)c1c(C(=O)NC2CC2)cnn1C,*N(Cc1ccc(C(=O)O)c(NC)c1)CC1CCNCC1,CNc1cc(CN(CC2CCNCC2)C(=O)c2c(C(=O)NC3CC3)cnn2C)ccc1C(=O)O
270,*C(=O)[C@@H](C)N(C)S(=O)(=O)c1ccc(F)c(C)c1,*NS(=O)(=O)c1cnn2c1OC[C@@H](NC)C2,CN[C@@H]1COc2c(S(=O)(=O)NC(=O)[C@@H](C)N(C)S(=O)(=O)c3ccc(F)c(C)c3)cnn2C1
271,*CC(=O)Nc1ccn(C)c(=O)c1,*c1ocnc1C,Cc1ncoc1CC(=O)Nc1ccn(C)c(=O)c1
272,*S(=O)(=O)c1ccc(O)cc1,*c1cn(C)c(CCc2nc3c(C)ncc(C)n3n2)n1,Cc1ncc(C)n2nc(CCc3nc(S(=O)(=O)c4ccc(O)cc4)cn3C)nc12
273,*C(=O)C1(F)CC1,*NC(=O)Nc1c(C(C)C)cc(Cl)cc1C(C)C,CC(C)c1cc(Cl)cc(C(C)C)c1NC(=O)NC(=O)C1(F)CC1
274,*c1ccccc1C,*n1[nH]c(C)c([C@@H]2OC(=O)c3ccccc32)c1=O,Cc1ccccc1-n1[nH]c(C)c([C@@H]2OC(=O)c3ccccc32)c1=O
275,*c1c[nH][nH+]c1,*C(=O)CCCCCCCCCO,O=C(CCCCCCCCCO)c1c[nH][nH+]c1
276,*N1CC[C@@H](NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)C1,*N[C@@H](C)c1ccccn1,C[C@H](NN1CC[C@@H](NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)C1)c1ccccn1
277,*c1ccccc1CO,*c1ccc(OC)cc1,COc1ccc(-c2ccccc2CO)cc1
278,*C(=O)C(C)C,*c1cc(C2=NN(C3CCCCCC3)C(=O)C2(C)C)ccc1OC,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C2(C)C)cc1C(=O)C(C)C
279,*NCCSC(=O)CCCCC,*N1CCCC1=O,CCCCCC(=O)SCCNN1CCCC1=O
280,*N1CCCC(C)(C)C1,*N[C@@H]1CCCNC[C@H]1NC(=O)c1ccncc1,CC1(C)CCCN(N[C@@H]2CCCNC[C@H]2NC(=O)c2ccncc2)C1
