id,frag1,frag2,new_smiles
144,*N1CC[NH+](CCO)CC1,*CC=C1CCC[C@]2(C)C([C@H](C)SCC(O)(CC)CC)=CC[C@@H]12,CCC(O)(CC)CS[C@@H](C)C1=CC[C@H]2C(=CCN3CC[NH+](CCO)CC3)CCC[C@]12C
145,*c1ccc([S@](C)=O)cc1,*CCc1cn(CCCCN)nn1,C[S@](=O)c1ccc(CCc2cn(CCCCN)nn2)cc1
146,*C(=O)[C@@H](CC(C)C)C[P@@](=O)(O)[C@@H](N)c1ccccc1,*NCCC(=O)NCCS,CC(C)C[C@@H](C[P@@](=O)(O)[C@@H](N)c1ccccc1)C(=O)NCCC(=O)NCCS
147,*N1CC(OC(C)C)C1,*[C@H]1CN(C(=O)Cc2ccc(OC(F)(F)F)cc2)CC1(F)F,CC(C)OC1CN([C@H]2CN(C(=O)Cc3ccc(OC(F)(F)F)cc3)CC2(F)F)C1
148,*[C@@H]1OC[C@@H](O)[C@H]1O,*c1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12,O[C@@H]1CO[C@@H](c2nc(Nc3ccc(F)c(Cl)c3)nc3ccccc23)[C@@H]1O
149,*NNc1nc2ccccc2c2nc(C)nn12,*N1CCCCC1=O,Cc1nc2c3ccccc3nc(NNN3CCCCC3=O)n2n1
150,*c1ccc(OC)cc1,*c1ncnc2sc(CCC)cc12,CCCc1cc2c(-c3ccc(OC)cc3)ncnc2s1
151,*c1cnc2ccc(NCC3CC3)nn12,*c1nc(N[C@H](C)C2CC2)c2cccc(C3=CCNCC3)c2n1,C[C@@H](Nc1nc(-c2cnc3ccc(NCC4CC4)nn23)nc2c(C3=CCNCC3)cccc12)C1CC1
152,*c1cnn2ncccc12,*C(=O)[C@@H](O)[C@H](N)Cc1ccc(OC)cc1,COc1ccc(C[C@@H](N)[C@H](O)C(=O)c2cnn3ncccc23)cc1
153,*n1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ncccn4)C[C@H]3C)nc21,*C(=O)c1ccc2[nH]ncc2c1,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C(=O)c2ccc3[nH]ncc3c2)c(=O)[nH]1
154,*CCC(C)(C)O,*c1cccc2ccccc12,CC(C)(O)CCc1cccc2ccccc12
155,*NCc1ccc(F)cc1F,*c1ccc(N2CCN(C)CC2)cc1,CN1CCN(c2ccc(NCc3ccc(F)cc3F)cc2)CC1
156,*N1CCC(N(C)C)CC1,*c1c2c(nc3cc(Cl)ccc13)CCCC2,CN(C)C1CCN(c2c3c(nc4cc(Cl)ccc24)CCCC3)CC1
157,*NCCC(=O)NCCS,*c1cccc(C2CCNCC2)c1,O=C(CCNc1cccc(C2CCNCC2)c1)NCCS
158,*c1ccn2cc(-c3cc(Cl)c(OC)cc3OC)nc2c1,*NC1CCN(C)CC1,COc1cc(OC)c(-c2cn3ccc(NC4CCN(C)CC4)cc3n2)cc1Cl
159,*NCCCNC(=O)Nc1cc(C(C)(C)C)nn1-c1ccc(C)cc1,*NCc1ccc(C)c(C)c1,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCCCNNCc2ccc(C)c(C)c2)cc1
160,*C(=O)[C@@H](C)Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*C(=O)C(C)C,CC(C)C(=O)C(=O)[C@@H](C)Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1
161,*CC(=O)NC1CCCCC1,*c1cc([C@H]2CC[C@@H](OC(=O)NC(C)C)C2)n[nH]1,CC(C)NC(=O)O[C@@H]1CC[C@H](c2cc(CC(=O)NC3CCCCC3)[nH]n2)C1
162,*n1cccn1,*[C@H](c1n[nH]c(=O)o1)[C@H](C)c1c(F)ccc(C)c1C,Cc1ccc(F)c([C@@H](C)[C@@H](c2n[nH]c(=O)o2)n2cccn2)c1C
163,*c1ccnc(Nc2cnn(C)c2)n1,*[C@H](C)c1ccc(C(F)(F)F)cc1,C[C@H](c1ccc(C(F)(F)F)cc1)c1ccnc(Nc2cnn(C)c2)n1
164,*C(=O)[C@@H](C(C)C)N(CC(C)C)S(=O)(=O)c1ccc(F)c(OC)c1,*C1CC1,COc1cc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)C2CC2)C(C)C)ccc1F
165,*Nc1cc(C(=O)NC)ccc1C,*c1cc(O)cc2ccc(F)c(C#C)c12,C#Cc1c(F)ccc2cc(O)cc(Nc3cc(C(=O)NC)ccc3C)c12
166,*CCN1CCN(C)CC1,*Cc1cn([C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)nn1,CN1CCN(CCCc2cn([C@@H]3O[C@@H](CO)[C@H](O)[C@H]3O)nn2)CC1
167,*CCCCc1cc(F)ccc1Cl,*n1nncc1CNC(=O)c1ccc(F)cc1,O=C(NCc1cnnn1CCCCc1cc(F)ccc1Cl)c1ccc(F)cc1
168,*C[C@H](O)CO,*Nc1nccs1,OC[C@@H](O)CNc1nccs1
169,*c1[nH]c(-c2ccc([S@@](C)=O)cc2)nc1-c1ccc(F)cc1,*CCCN(C)C,CN(C)CCCc1[nH]c(-c2ccc([S@@](C)=O)cc2)nc1-c1ccc(F)cc1
170,*n1nc(C)cc1C,*n1cc(NC(=O)c2n[nH]c3cc(-c4cn[nH]c4)ccc23)cn1,Cc1cc(C)n(-n2cc(NC(=O)c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cn2)n1
171,*C(=O)C=Cc1ccccc1,*NCC1CC1,O=C(C=Cc1ccccc1)NCC1CC1
172,*C(=O)C1CCN(c2cc(C#N)ncn2)CC1,*n1cnc2c(O)ncnc21,N#Cc1cc(N2CCC(C(=O)n3cnc4c(O)ncnc43)CC2)ncn1
173,*[C@H](CCN(C)C)c1ccccc1,*n1ncc2c(=O)nc(C[C@H](C)C(F)(F)F)[nH]c21,C[C@@H](Cc1nc(=O)c2cnn([C@H](CCN(C)C)c3ccccc3)c2[nH]1)C(F)(F)F
174,*Nc1ccc(C(=O)N2CCN(C)CC2)cc1OC(C)C,*C(=O)NC(C)C,CC(C)NC(=O)Nc1ccc(C(=O)N2CCN(C)CC2)cc1OC(C)C
175,*N1CC(c2ncccn2)C1,*n1nc(C)cc1C,Cc1cc(C)n(N2CC(c3ncccn3)C2)n1
176,*c1cncc(C(N)=O)c1,*c1cc(S(=O)(=O)N2CCN(CC)CC2)ccc1OCC,CCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1cncc(C(N)=O)c1
177,*Cc1ccsc1,*CC=CCCCCC,CCCCCC=CCCc1ccsc1
178,*Nc1ccc(OCCC)c(-c2nc(CC)c(CC)c(=O)[nH]2)c1,*c1nc2c(CCC)nn(C)c2c(=O)[nH]1,CCCOc1ccc(Nc2nc3c(CCC)nn(C)c3c(=O)[nH]2)cc1-c1nc(CC)c(CC)c(=O)[nH]1
179,*N[C@H]1COc2ccccc2N(C)C1=O,*[C@H]1C[C@@H](C#N)C1,CN1C(=O)[C@@H](N[C@H]2C[C@@H](C#N)C2)COc2ccccc21
180,*C1CCC(F)(F)CC1,*NCCCn1c(=O)n(CCC)c(=O)c2[nH]c(C3CCCCC3)nc21,CCCn1c(=O)c2[nH]c(C3CCCCC3)nc2n(CCCNC2CCC(F)(F)CC2)c1=O
181,*c1ccc(CN2C(=O)CSC23CCN(C(C)=O)CC3)o1,*c1c(F)cccc1Cl,CC(=O)N1CCC2(CC1)SCC(=O)N2Cc1ccc(-c2c(F)cccc2Cl)o1
182,*CCOc1ccc(C[C@H](OCC)C(=O)[O-])cc1,*c1nc2cc(F)cc(C(N)=O)c2[nH]1,CCO[C@@H](Cc1ccc(OCCc2nc3cc(F)cc(C(N)=O)c3[nH]2)cc1)C(=O)[O-]
183,*c1ccc(C(=O)N2CCOCC2)cn1,*NCc1cc(C[C@H](CC)C(=O)O)ccc1OC,CC[C@@H](Cc1ccc(OC)c(CNc2ccc(C(=O)N3CCOCC3)cn2)c1)C(=O)O
184,*n1c(C2CCCCC2)nc(-c2nnn[nH]2)c1-c1ccc(F)c(Cl)c1,*[C@@H](CC(C)C)C(=O)NO,CC(C)C[C@@H](C(=O)NO)n1c(C2CCCCC2)nc(-c2nnn[nH]2)c1-c1ccc(F)c(Cl)c1
185,*c1cc(C(=O)NC)cnc1N,*C(=O)C(=O)NC1CC1,CNC(=O)c1cnc(N)c(C(=O)C(=O)NC2CC2)c1
186,*C(=O)c1ccc(F)cc1,*C(=O)C(=O)O,O=C(O)C(=O)C(=O)c1ccc(F)cc1
187,*c1sc(CC)nc1-c1cccc(C)c1,*C(C)c1noc(=O)[nH]1,CCc1nc(-c2cccc(C)c2)c(C(C)c2noc(=O)[nH]2)s1
188,*CC(C)C,*c1ccc2c(c1)CCC[C@@H]2NC(=O)c1nc(C(C)(C)C)no1,CC(C)Cc1ccc2c(c1)CCC[C@@H]2NC(=O)c1nc(C(C)(C)C)no1
189,*c1cc2c(cc1-c1ccccc1)OCC1=NNC(=O)[C@@H](C)N12,*C(=O)C[C@@H](N)Cc1ccccc1,C[C@@H]1C(=O)NN=C2COc3cc(-c4ccccc4)c(C(=O)C[C@@H](N)Cc4ccccc4)cc3N21
190,*N1CCC(=O)N2[C@@H]([C@@H](C)CC)C(=O)N(Cc3cccc4ccccc34)C[C@H]12,*CCOC,CC[C@H](C)[C@H]1C(=O)N(Cc2cccc3ccccc23)C[C@@H]2N(CCOC)CCC(=O)N12
191,*c1ccc(C(=O)NCC2CC2)cc1,*c1nc(N2CC(C)(C)OC(C)(C)C2)ncc1Cl,CC1(C)CN(c2ncc(Cl)c(-c3ccc(C(=O)NCC4CC4)cc3)n2)CC(C)(C)O1
192,*c1ccc2c(c1)CN(C1COC1)CC[C@H]2NC(=O)c1cn(C(C)(C)C)nn1,*N1CC2(CC(F)C2)C1,CC(C)(C)n1cc(C(=O)N[C@@H]2CCN(C3COC3)Cc3cc(N4CC5(CC(F)C5)C4)ccc32)nn1
193,*CCCOC(=O)Nc1ccncc1,*c1cc(Nc2ccnc(N)n2)ccc1O,Nc1nccc(Nc2ccc(O)c(CCCOC(=O)Nc3ccncc3)c2)n1
194,*c1ccc([S@@](C)=O)cc1,*c1nc(-c2cncnc2)nc2c1cnn2C,Cn1ncc2c(-c3ccc([S@@](C)=O)cc3)nc(-c3cncnc3)nc21
195,*C(=O)[C@@H](O)[C@H](N)Cc1ccccc1,*CCNC(=O)Nc1cc(C(C)(C)C)nn1-c1ccc(C)cc1,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCCC(=O)[C@@H](O)[C@H](N)Cc2ccccc2)cc1
196,*[C@@H](C)C(C)(C)O,*C(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,C[C@H](C(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1)C(C)(C)O
197,*C(=O)c1n[nH]c2c1CCC(C)(C)C2,*C(=NC#N)Nc1cccc(OC(F)F)c1,CC1(C)CCc2c(C(=O)C(=NC#N)Nc3cccc(OC(F)F)c3)n[nH]c2C1
198,*C(=O)OC,*CCCOC,COCCCC(=O)OC
199,*Cc1ccccc1F,*c1cccc(CN(CC(=O)O)C(=O)Oc2ccc(C)cc2)c1,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(Cc3ccccc3F)c2)cc1
200,*CCN,*N1C(=O)[C@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,NCCN1C(=O)[C@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1
201,*c1c(C)oc2cc(OC(C)=O)c(CCC)cc2c1=O,*CC(=O)NCC(F)(F)F,CCCc1cc2c(=O)c(CC(=O)NCC(F)(F)F)c(C)oc2cc1OC(C)=O
202,*c1ccc2ncc(-c3cccc(C(C)=O)c3)n2n1,*c1nc(NC(C)=O)[nH]c1-c1ccc2nccnc2c1,CC(=O)Nc1nc(-c2ccc3ncc(-c4cccc(C(C)=O)c4)n3n2)c(-c2ccc3nccnc3c2)[nH]1
203,*N1CCN(C(=O)c2ccco2)CC1,*c1ccnc2ccccc12,O=C(c1ccco1)N1CCN(c2ccnc3ccccc23)CC1
204,*Cc1cnccn1,*[C@H]1CCC[C@@H](NC(=O)c2cc3c(F)ccc(C)c3[nH]2)C1,Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](Cc4cnccn4)C3)[nH]c12
205,*c1cnc2c(NC(C)C)cc(Cl)nn12,*N1CCC[C@H]1C(=O)O,CC(C)Nc1cc(Cl)nn2c(N3CCC[C@H]3C(=O)O)cnc12
206,*C(=O)[C@H](Cc1ccccc1)C[P@@](=O)(O)[C@H](N)CCc1ccccc1,*Cc1ccccc1F,N[C@H](CCc1ccccc1)[P@](=O)(O)C[C@@H](Cc1ccccc1)C(=O)Cc1ccccc1F
207,*c1ccc2c(c1)CCC[C@@H]2NC(=O)c1nc(C(C)(C)C)no1,*c1ccc(F)c(C)n1,Cc1nc(-c2ccc3c(c2)CCC[C@@H]3NC(=O)c2nc(C(C)(C)C)no2)ccc1F
208,*c1ccco1,*C(C)(C)C(=O)[O-],CC(C)(C(=O)[O-])c1ccco1
209,*c1nc2cc(C)ccc2o1,*CC(=O)NCCN,Cc1ccc2oc(CC(=O)NCCN)nc2c1
210,*C(=O)[C@@H](N)Cc1c[nH]c2cc(Cl)ccc12,*c1cccnc1,N[C@@H](Cc1c[nH]c2cc(Cl)ccc12)C(=O)c1cccnc1
211,*CCO,*Nc1ccncc1,OCCNc1ccncc1
212,*CC=CCCCCC,*c1ncccc1C#N,CCCCCC=CCc1ncccc1C#N
213,*N1C(=O)C(CCCC)C(=O)N1c1ccccc1,*CC(C)(C)[S@](=O)c1ccccc1,CCCCC1C(=O)N(CC(C)(C)[S@](=O)c2ccccc2)N(c2ccccc2)C1=O
214,*C(=O)CN,*c1ccnc(Nc2ccc(-[n+]3cc[n+](C)cc3)cc2)n1,C[n+]1cc[n+](-c2ccc(Nc3nccc(C(=O)CN)n3)cc2)cc1
215,*N1CCC(N2Cc3cc(F)cc(C(N)=O)c3C2=O)CC1,*c1ccc(CCC=O)cc1,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(c3ccc(CCC=O)cc3)CC1)C2
216,*c1cnccc1S(C)(=O)=O,*n1nc(C(=O)O)cc1C(=O)O,CS(=O)(=O)c1ccncc1-n1nc(C(=O)O)cc1C(=O)O
217,*c1nc(C)nc2cc(OC)c(O[C@H]3CCOC3)cc12,*N1CCCC1,COc1cc2nc(C)nc(N3CCCC3)c2cc1O[C@H]1CCOC1
218,*n1cnc2c(NCCN)ncnc21,*c1cnc(C)n1C(C)C,Cc1ncc(-n2cnc3c(NCCN)ncnc32)n1C(C)C
219,*n1nc(C(C)C)c2c(C(=O)[O-])cc(C)nc21,*NCCc1ccc([C@H]2C[C@@H]3CC[C@H](C2)N3)cc1,Cc1cc(C(=O)[O-])c2c(C(C)C)nn(NCCc3ccc([C@H]4C[C@@H]5CC[C@H](C4)N5)cc3)c2n1
220,*C1CCNCC1,*c1ccc([N+](=O)[O-])cc1,O=[N+]([O-])c1ccc(C2CCNCC2)cc1
221,*c1ccnc(Nc2ccc(OC)cc2)n1,*[C@@H]1O[C@H](C(=O)NCC)[C@@H](O)[C@H]1O,CCNC(=O)[C@H]1O[C@@H](c2ccnc(Nc3ccc(OC)cc3)n2)[C@H](O)[C@@H]1O
222,*C(=O)[C@@H](CC(C)C)NC(=O)Nc1c(CC)cccc1CC,*S(=O)(=O)c1ccc(C)cc1,CCc1cccc(CC)c1NC(=O)N[C@H](CC(C)C)C(=O)S(=O)(=O)c1ccc(C)cc1
223,*N1CC[C@H](C(C)(C)O)C1,*c1cc(Nc2cnccc2S(C)(=O)=O)cc2nccnc12,CC(C)(O)[C@H]1CCN(c2cc(Nc3cnccc3S(C)(=O)=O)cc3nccnc23)C1
224,*c1ccc(C(C)C)cc1,*N[C@H]1CCCC[C@H]1C(=O)[O-],CC(C)c1ccc(N[C@H]2CCCC[C@H]2C(=O)[O-])cc1
225,*C(=O)c1ccc(N2CCCCC2)cc1,*c1cccc(-c2cc(Nc3ccncn3)c(=O)n(C)c2)c1CO,Cn1cc(-c2cccc(C(=O)c3ccc(N4CCCCC4)cc3)c2CO)cc(Nc2ccncn2)c1=O
226,*[C@H]1C[C@@H](C#N)C1,*Nc1ccc(Oc2ccncc2)cc1,N#C[C@H]1C[C@@H](Nc2ccc(Oc3ccncc3)cc2)C1
227,*c1ccc(C(C)C)cc1,*C(=O)c1nc2n(n1)[C@H](c1ccccc1)CC2,CC(C)c1ccc(C(=O)c2nc3n(n2)[C@H](c2ccccc2)CC3)cc1
228,*N=c1cc(C(C)(C)C)[nH]n1-c1cccc(F)c1,*C(=O)C(C#N)=Cc1ccc2c[nH]nc2c1,CC(C)(C)c1cc(=NC(=O)C(C#N)=Cc2ccc3c[nH]nc3c2)n(-c2cccc(F)c2)[nH]1
229,*c1cc(N2CCN(CCO)CC2)nc(C)n1,*C(C#N)C(=O)NCCN1CCOCC1,Cc1nc(C(C#N)C(=O)NCCN2CCOCC2)cc(N2CCN(CCO)CC2)n1
230,*c1ccc(F)c(F)c1F,*C(=O)c1cnc2n[nH]cc2c1,O=C(c1cnc2n[nH]cc2c1)c1ccc(F)c(F)c1F
231,*c1c(-c2ccc(F)cc2)c2ncccc2n1O,*CC=C1C[C@@H](O)C(=CCO)[C@H](O)C1,OCC=C1[C@H](O)CC(=CCc2c(-c3ccc(F)cc3)c3ncccc3n2O)C[C@H]1O
232,*C(=O)N[C@H](C(=O)NO)c1ccc(-c2cnn(C)c2)cc1,*S(=O)(=O)c1ccc(C)cc1,Cc1ccc(S(=O)(=O)C(=O)N[C@H](C(=O)NO)c2ccc(-c3cnn(C)c3)cc2)cc1
233,*C(=O)C[C@@H](Cc1ccc2ccccc2c1)n1nncc1CNC(=O)c1ccc(F)cc1,*N=C,C=NC(=O)C[C@@H](Cc1ccc2ccccc2c1)n1nncc1CNC(=O)c1ccc(F)cc1
234,*[C@@H](c1ccc(C(=O)NCCC(=O)O)cc1)C1CC(C)(C)C1,*c1ncnc2cc(OC)c(OC)cc12,COc1cc2ncnc([C@@H](c3ccc(C(=O)NCCC(=O)O)cc3)C3CC(C)(C)C3)c2cc1OC
235,*N1C[C@@H](c2cc(C)nc3ncnn23)CC(F)(F)C1,*c1cc(C#N)ncn1,Cc1cc([C@@H]2CN(c3cc(C#N)ncn3)CC(F)(F)C2)n2ncnc2n1
236,*CC[C@@H](C)O,*c1nc(Nc2ccc(C(=O)NCCN3CCCCC3)cc2)ncc1F,C[C@@H](O)CCc1nc(Nc2ccc(C(=O)NCCN3CCCCC3)cc2)ncc1F
237,*c1ccccc1,*S(=O)(=O)c1ccc(OC)cc1,COc1ccc(S(=O)(=O)c2ccccc2)cc1
238,*C(=O)CCC(=O)[O-],*CCC=CCCC(=O)O,O=C([O-])CCC(=O)CCC=CCCC(=O)O
239,*N[C@H](CO)C[C@@H]1CCNC1=O,*NC1CCCCC1,O=C1NCC[C@H]1C[C@@H](CO)NNC1CCCCC1
240,*n1cnc2c(=O)[nH]c(=O)[nH]c21,*C(=O)CN(C)C(=S)c1cccc2c(C(F)(F)F)c(OC)ccc12,COc1ccc2c(C(=S)N(C)CC(=O)n3cnc4c(=O)[nH]c(=O)[nH]c43)cccc2c1C(F)(F)F
241,*n1cc([N+](=O)[O-])nc1C,*C(=O)CO,Cc1nc([N+](=O)[O-])cn1C(=O)CO
242,*N1CSC[C@@H]1C(=O)Nc1ncc(C)s1,*c1c(C)cccc1C,Cc1cnc(NC(=O)[C@H]2CSCN2c2c(C)cccc2C)s1
243,*C1C[C@@H](O)C[C@H](O)C1=C,*c1nccc(-c2c(-c3ccc(F)cc3)c(=O)n(C3CCNCC3)n2C)n1,C=C1C(c2nccc(-c3c(-c4ccc(F)cc4)c(=O)n(C4CCNCC4)n3C)n2)C[C@@H](O)C[C@@H]1O
244,*c1ccnc(Cl)c1C#N,*c1c(-c2ccccc2)noc1C,Cc1onc(-c2ccccc2)c1-c1ccnc(Cl)c1C#N
245,*c1ccc(C2CCN(C)CC2)cc1,*C(=O)OC,COC(=O)c1ccc(C2CCN(C)CC2)cc1
246,*C(=O)c1cnn(-c2ccccc2)c1N,*CC=C1C[C@@H](O)CCC1=C,C=C1CC[C@H](O)CC1=CCC(=O)c1cnn(-c2ccccc2)c1N
247,*c1ccc(C(=O)NCC2CC2)cc1,*NO,O=C(NCC1CC1)c1ccc(NO)cc1
248,*C(=O)CCCN(C)C,*N1C=CCC(C(N)=O)=C1,CN(C)CCCC(=O)N1C=CCC(C(N)=O)=C1
249,*c1ccc2c(c1)CC(=O)N2,*N,Nc1ccc2c(c1)CC(=O)N2
250,*c1c(-c2ccc(F)cc2)ncn1C1CCNCC1,*c1cnc2ccc(NC3CCOCC3)nn12,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2cnc3ccc(NC4CCOCC4)nn23)cc1
251,*C(=O)Oc1ccc(C)cc1,*c1cc(O)cc(O)c1-c1cc(C(=O)NCC)no1,CCNC(=O)c1cc(-c2c(O)cc(O)cc2C(=O)Oc2ccc(C)cc2)on1
252,*c1cc2ccc(C(O)(CC)CC)cc2[nH]1,*CC(=O)N1CCC[C@H]1C(F)(F)F,CCC(O)(CC)c1ccc2cc(CC(=O)N3CCC[C@H]3C(F)(F)F)[nH]c2c1
253,*c1nnc(C)c2cnc(N3CCOCC3)cc12,*c1cc(N2CCN(CCO)CC2)nc(C)n1,Cc1nc(-c2nnc(C)c3cnc(N4CCOCC4)cc23)cc(N2CCN(CCO)CC2)n1
254,*c1ncc(Cl)cc1Cl,*c1cc([C@H]2CC[C@@H](OC(=O)NC(C)C)C2)n[nH]1,CC(C)NC(=O)O[C@@H]1CC[C@H](c2cc(-c3ncc(Cl)cc3Cl)[nH]n2)C1
255,*N1CCN(c2ncnc3sc(CCC)cc23)CC1,*c1ccc(OC)c(OC)c1,CCCc1cc2c(N3CCN(c4ccc(OC)c(OC)c4)CC3)ncnc2s1
256,*Nc1cc(-n2cnc(C)c2)cc(C(F)(F)F)c1,*[C@@H]1O[C@@H]2CO[P@](=O)(O)O[C@H]2[C@H]1O,Cc1cn(-c2cc(N[C@@H]3O[C@@H]4CO[P@](=O)(O)O[C@H]4[C@H]3O)cc(C(F)(F)F)c2)cn1
257,*C(=O)Cc1cccc(OC(F)(F)F)c1,*Nc1cccc(C(F)(F)F)c1,O=C(Cc1cccc(OC(F)(F)F)c1)Nc1cccc(C(F)(F)F)c1
258,*[C@H]1CN(C(=O)CC#N)CC[C@H]1C,*c1nc(N2CC(C)(C)OC(C)(C)C2)ncc1Cl,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1c1nc(N2CC(C)(C)OC(C)(C)C2)ncc1Cl
259,*c1ccc(F)c(C)n1,*n1ccc(N)nc1=O,Cc1nc(-n2ccc(N)nc2=O)ccc1F
260,*N1CCC(NC(=O)CN)CC1,*c1ccc([C@@H](C)CN(C)C)cc1,C[C@@H](CN(C)C)c1ccc(N2CCC(NC(=O)CN)CC2)cc1
261,*N1C(=O)CSC12CCN(C(C)=O)CC2,*c1c(O)cc(O)cc1Oc1ccc([N+](=O)[O-])cc1,CC(=O)N1CCC2(CC1)SCC(=O)N2c1c(O)cc(O)cc1Oc1ccc([N+](=O)[O-])cc1
262,*c1nc(Cl)nc2c1cnn2C,*Nc1cccc2cc(C(=O)NC(C)C)[nH]c12,CC(C)NC(=O)c1cc2cccc(Nc3nc(Cl)nc4c3cnn4C)c2[nH]1
263,*CCCOC,*N1C(=O)[C@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,COCCCN1C(=O)[C@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1
264,*C(=O)[C@@H](N)Cc1c[nH]c2ccc(C)cc12,*c1cnc(N)nc1,Cc1ccc2[nH]cc(C[C@H](N)C(=O)c3cnc(N)nc3)c2c1
265,*OCCCNS(=O)(=O)c1ccc(C)cc1,*c1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1,Cc1ccc(S(=O)(=O)NCCCOc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
266,*n1cnc(C(F)(F)F)c1,*c1ncc(C(=O)OC)cn1,COC(=O)c1cnc(-n2cnc(C(F)(F)F)c2)nc1
267,*CC(=O)NCCN,*C(=O)[C@H](NC(=O)C(C)(C)C)c1ccc(-c2ccsc2)cc1,CC(C)(C)C(=O)N[C@@H](C(=O)CC(=O)NCCN)c1ccc(-c2ccsc2)cc1
268,*[C@@H](C)c1ccc(C(F)(F)F)cc1,*C(=O)CN(CC)CC,CCN(CC)CC(=O)[C@@H](C)c1ccc(C(F)(F)F)cc1
269,*c1cc([C@H]2CC[C@@H](OC(=O)NC(C)C)C2)n[nH]1,*C(=O)Oc1ccc(C)cc1,Cc1ccc(OC(=O)c2cc([C@H]3CC[C@@H](OC(=O)NC(C)C)C3)n[nH]2)cc1
270,*c1ccc(N2CCNCC2)cc1,*CCCOC(=O)Nc1ccncc1,O=C(Nc1ccncc1)OCCCc1ccc(N2CCNCC2)cc1
271,*C(=O)c1cc(C(=O)O)nn1Cc1ccc(F)cc1,*C(=O)c1cc2ccccc2s1,O=C(O)c1cc(C(=O)C(=O)c2cc3ccccc3s2)n(Cc2ccc(F)cc2)n1
272,*c1cc2c([nH]1)CCNC2=O,*Cc1ccc(O)c(O)c1,O=C1NCCc2[nH]c(Cc3ccc(O)c(O)c3)cc21
273,*c1ccc(C(=O)N2CCOCC2)c(NC(=O)C=C)c1,*c1cscn1,C=CC(=O)Nc1cc(-c2cscn2)ccc1C(=O)N1CCOCC1
274,*NCCCC[C@H](N)C=O,*c1c(Cl)cccc1Cl,N[C@H](C=O)CCCCNc1c(Cl)cccc1Cl
275,*[C@@H](CCN(C)C)c1ccccc1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)CC1,CN(C)CC[C@@H](c1ccccc1)N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)CC1
276,*C(=O)c1cnc(Nc2cc(N3CCN(CCO)CC3)nc(C)n2)s1,*OCc1ccccc1,Cc1nc(Nc2ncc(C(=O)OCc3ccccc3)s2)cc(N2CCN(CCO)CC2)n1
277,*c1ccccc1CO,*N1CCC(=O)N2[C@@H]([C@@H](C)CC)C(=O)N(Cc3cccc4ccccc34)C[C@H]12,CC[C@H](C)[C@H]1C(=O)N(Cc2cccc3ccccc23)C[C@@H]2N(c3ccccc3CO)CCC(=O)N12
278,*c1nn(CCC)c2c1CN(C(=O)CC1CCN(CC3CCCCC3)CC1)CC2,*C(=O)C=C,C=CC(=O)c1nn(CCC)c2c1CN(C(=O)CC1CCN(CC3CCCCC3)CC1)CC2
279,*c1ccc2c(C(=O)Nc3cnn(Cc4cccc(C#N)c4)c3)n[nH]c2c1,*CC=C1C[C@@H](O)CCC1=C,C=C1CC[C@H](O)CC1=CCc1ccc2c(C(=O)Nc3cnn(Cc4cccc(C#N)c4)c3)n[nH]c2c1
280,*c1nc(-c2cnccn2)nc2c1cnn2C,*N1CCc2c(sc3c2CC(C)(C)C3)C1=O,Cn1ncc2c(N3CCc4c(sc5c4CC(C)(C)C5)C3=O)nc(-c3cnccn3)nc21
281,*n1ncc2c(=O)[nH]c(N[C@@H](C)c3ccc(Cl)cc3)nc21,*Nc1c(CC)cccc1CC,CCc1cccc(CC)c1Nn1ncc2c(=O)[nH]c(N[C@@H](C)c3ccc(Cl)cc3)nc21
282,*c1nccs1,*c1cncc(C(N)=O)c1,NC(=O)c1cncc(-c2nccs2)c1
